X,Y,CCN,REPORT_DATE,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID,YEAR
401480.899999999,136535.43,25117155,2025-08-11 04:00:00+00:00,MIDNIGHT,OTHERS,HOMICIDE,1500 - 1599 BLOCK OF F STREET NE,401480.9,136535.43,7.0,7D,5.0,507.0,Cluster 25,007901 4,7901.0,Precinct 81,38.8966668167,-76.9829286968,,2025-08-02 17:37:00+00:00,2025-08-02 19:18:00+00:00,785031233,,2025
399029.399999999,136400.850000001,25117996,2025-08-03 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,400 - 499 BLOCK OF NEW JERSEY AVENUE NW,399029.4,136400.85,6.0,6E,1.0,102.0,Cluster 8,005900 2,5900.0,Precinct 1,38.8954551825,-77.0111885512,DOWNTOWN,2025-08-04 03:04:00+00:00,2025-08-04 03:05:00+00:00,785032147,,2025
397169.259999998,143745.489999998,25007864,2025-01-17 05:00:00+00:00,MIDNIGHT,KNIFE,HOMICIDE,1332 - 1399 BLOCK OF MISSOURI AVENUE NW,397169.26,143745.49,4.0,4E,4.0,403.0,Cluster 18,002001 1,2001.0,Precinct 53,38.9616139564,-77.0326615282,,2025-01-17 16:48:00+00:00,2025-01-17 16:49:00+00:00,785032395,,2025
399272.369999997,136594.949999999,25020116,2025-02-10 05:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,1 - 99 BLOCK OF MASSACHUSETTS AVENUE NE,399272.37,136594.95,6.0,6C,1.0,102.0,Cluster 25,010603 1,10603.0,Precinct 144,38.8972039407,-77.0083879302,CAPITOL HILL,2025-02-10 21:37:00+00:00,2025-02-10 21:38:00+00:00,785032519,,2025
399995.6919,134294.3884,25059197,2025-04-29 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,400 - 499 BLOCK OF M STREET SE,399995.691933949,134294.388378056,8.0,8F,1.0,106.0,Cluster 27,007203 1,7203.0,Precinct 131,38.8764799099,-77.0000496478,CAPITOL RIVERFRONT,2025-04-23 22:59:00+00:00,2025-04-29 02:44:00+00:00,785033671,,2025
405684.576099999,135633.8979,10133557,2025-06-30 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,4600 - 4699 BLOCK OF A STREET SE,405684.576067228,135633.897851299,7.0,7E,6.0,604.0,Cluster 33,009906 1,9906.0,Precinct 104,38.8885283511,-76.9344776422,,2010-09-15 00:45:00+00:00,2010-09-14 04:00:00+00:00,785043006,,2025
397998.100000001,140745.82,25049250,2025-04-05 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,700 - 799 BLOCK OF OTIS PLACE NW,397998.1,140745.82,1.0,1E,4.0,409.0,Cluster 2,003200 1,3200.0,Precinct 43,38.9345943775,-77.023089487,,2025-04-05 02:40:00+00:00,,785044204,,2025
405337.450000003,136631.530000001,25061596,2025-04-28 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,4400 - 4498 BLOCK OF FOOTE STREET NE,405337.45,136631.53,7.0,7C,6.0,602.0,Cluster 30,007803 2,7803.0,Precinct 98,38.8975175641,-76.9384709837,,2025-04-28 02:16:00+00:00,,785045992,,2025
399545.045400001,141443.1237,25108306,2025-07-19 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,100 - 199 BLOCK OF FORT DRIVE NE,399545.045373531,141443.12371269,5.0,5A,4.0,405.0,Cluster 19,009510 3,9510.0,Precinct 44,38.9408780583,-77.0052478119,,2025-07-18 04:55:00+00:00,2025-07-18 14:53:00+00:00,785046234,,2025
400009.711999997,128664.473099999,25096183,2025-06-27 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,4230 - 4299 BLOCK OF 4TH STREET SE,400009.711997962,128664.473076831,8.0,8E,7.0,706.0,Cluster 39,009811 1,9811.0,Precinct 125,38.8257631909,-76.9998881546,,2025-06-27 05:26:00+00:00,2025-06-27 05:28:00+00:00,785047636,,2025
405709.420000002,134801.32,25105330,2025-07-12 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,4620 - 4799 BLOCK OF G STREET SE,405709.42,134801.32,7.0,7E,6.0,604.0,Cluster 33,009907 2,9907.0,Precinct 103,38.8810280121,-76.9341982,,2025-07-13 00:25:00+00:00,2025-07-13 03:57:00+00:00,785105690,,2025
404579.282700002,137347.1976,25011598,2025-01-25 05:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,3500 - 3899 BLOCK OF JAY STREET NE,404579.282722203,137347.197628889,7.0,7D,6.0,601.0,Cluster 30,009602 2,9602.0,Precinct 100,38.9039688291,-76.9472062055,,2025-01-25 06:24:00+00:00,,785106701,,2025
401372.439999998,139313.609999999,24120318,2025-01-15 05:00:00+00:00,MIDNIGHT,OTHERS,HOMICIDE,1400 - 1499 BLOCK OF DOWNING STREET NE,401372.44,139313.61,5.0,5C,5.0,505.0,Cluster 22,009102 2,9102.0,Precinct 72,38.921693792,-76.9841734339,,2024-08-06 09:46:00+00:00,2024-08-06 11:54:00+00:00,785107131,,2025
399489.082400002,129550.73,25044176,2025-03-27 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,3800 - 3899 BLOCK OF 1ST STREET SE,399489.082397479,129550.729973654,8.0,8D,7.0,707.0,Cluster 39,009803 3,9803.0,Precinct 124,38.8337468568,-77.0058844914,,2025-03-27 19:24:00+00:00,2025-03-27 19:40:00+00:00,785109007,,2025
406563.700000003,137414.989999998,25049705,2025-04-05 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,1020 - 1023 BLOCK OF EASTERN AVENUE NE,406563.7,137414.99,7.0,7C,6.0,602.0,Cluster 31,007806 1,7806.0,Precinct 93,38.9045669482,-76.9243275473,,2025-04-06 01:26:00+00:00,2025-04-06 01:27:00+00:00,785110129,,2025
398683.189999998,136542.920000002,25075760,2025-05-21 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,500 - 598 BLOCK OF 3RD STREET NW,398683.19,136542.92,6.0,6E,1.0,101.0,Cluster 8,005900 2,5900.0,Precinct 143,38.8967345505,-77.0151797448,DOWNTOWN,2025-05-22 01:06:00+00:00,,785111059,,2025
398683.189999998,136542.920000002,25075760,2025-05-21 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,500 - 598 BLOCK OF 3RD STREET NW,398683.19,136542.92,6.0,6E,1.0,101.0,Cluster 8,005900 2,5900.0,Precinct 143,38.8967345505,-77.0151797448,DOWNTOWN,2025-05-22 01:06:00+00:00,,785111060,,2025
402606.649999999,132059.559999999,25088600,2025-06-13 04:00:00+00:00,MIDNIGHT,KNIFE,HOMICIDE,2483 - 2499 BLOCK OF ALABAMA AVENUE SE,402606.65,132059.56,8.0,8B,7.0,702.0,Cluster 36,007502 2,7502.0,Precinct 134,38.8563437948,-76.9699684146,,2025-06-13 18:27:00+00:00,2025-06-14 01:47:00+00:00,785113265,,2025
401893.189999998,133657.800900001,25082423,2025-06-02 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,1800 - 1899 BLOCK OF Q STREET SE,401893.18998371,133657.800857465,8.0,8A,6.0,607.0,Cluster 34,007601 3,7601.0,Precinct 140,38.870743237,-76.9781838881,,2025-06-02 21:53:00+00:00,2025-06-02 21:54:00+00:00,785113990,,2025
398127.640000001,141506.289999999,25085416,2025-06-08 04:00:00+00:00,MIDNIGHT,KNIFE,HOMICIDE,4100 - 4199 BLOCK OF 7TH STREET NW,398127.64,141506.29,4.0,4C,4.0,407.0,Cluster 18,002400 3,2400.0,Precinct 45,38.9414452012,-77.0215974755,,2025-06-08 04:30:00+00:00,2025-06-08 09:42:00+00:00,785115037,,2025
400591.799999997,132715.09,25015769,2025-02-02 05:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,2400 - 2500 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,400591.8,132715.09,8.0,8A,7.0,703.0,Cluster 37,007407 2,7407.0,Precinct 119,38.8622527489,-76.9931812237,ANACOSTIA,2025-02-02 08:00:00+00:00,2025-02-02 08:02:00+00:00,785116617,,2025
400384.780000001,136927.940000001,25024226,2025-02-18 05:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,700 - 799 BLOCK OF H STREET NE,400384.78,136927.94,6.0,6A,1.0,104.0,Cluster 25,008302 2,8302.0,Precinct 83,38.9002038516,-76.9955641693,,2025-02-19 02:42:00+00:00,2025-02-19 02:43:00+00:00,785118369,,2025
401251.258900002,132444.033,25078905,2025-05-27 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,2300 - 2399 BLOCK OF PITTS PLACE SE,401251.258879114,132444.032952339,8.0,8A,7.0,701.0,Cluster 28,007504 1,7504.0,Precinct 114,38.8598102625,-76.9855833686,,2025-05-27 16:41:00+00:00,2025-05-28 16:41:00+00:00,785118654,,2025
401897.560000002,135000.25,25098447,2025-07-01 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,1800 - 1899 BLOCK OF E STREET SE,401897.56,135000.25,6.0,6B,1.0,107.0,Cluster 26,006804 1,6804.0,Precinct 87,38.8828365396,-76.9781298243,,2025-07-01 06:04:00+00:00,2025-07-01 10:00:00+00:00,785118800,,2025
400998.151500002,130393.774999999,25078379,2025-05-26 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,3400 - 3432 BLOCK OF 13TH STREET SE,400998.151518879,130393.775030436,8.0,8E,7.0,705.0,Cluster 38,007304 4,7304.0,Precinct 120,38.8413409714,-76.9885025712,,2025-05-26 17:59:00+00:00,2025-05-27 06:20:00+00:00,785119566,,2025
401873.4322,132965.8726,25119118,2025-08-05 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,1850 - 1999 BLOCK OF U STREET SE,401873.432223691,132965.872600823,8.0,8A,7.0,701.0,Cluster 28,007504 2,7504.0,Precinct 114,38.8645101066,-76.9784134514,,2025-08-06 03:19:00+00:00,,785119923,,2025
398680.5088,134351.575300001,25101435,2025-07-06 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,1100 - 1199 BLOCK OF 3RD STREET SW,398680.508796729,134351.575322109,6.0,6D,1.0,105.0,Cluster 9,010500 3,10500.0,Precinct 128,38.8769940825,-77.0152064449,SOUTHWEST,2025-07-06 05:21:00+00:00,2025-07-06 05:21:00+00:00,785121206,,2025
394283.409999996,142275.719999999,24154852,2025-07-11 04:00:00+00:00,MIDNIGHT,OTHERS,HOMICIDE,4500 - 4529 BLOCK OF CONNECTICUT AVENUE NW,394283.41,142275.72,3.0,3F,2.0,203.0,Cluster 12,001200 2,1200.0,Precinct 33,38.9483598392,-77.065946665,,2024-10-06 13:45:00+00:00,2024-10-06 18:45:00+00:00,785122725,,2025
400187.189999998,130742.0,25038941,2025-03-18 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,3011 - 3024 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,400187.19,130742.0,8.0,8C,7.0,705.0,Cluster 39,010400 1,10400.0,Precinct 123,38.8444784836,-76.9978437159,,2025-03-18 15:00:00+00:00,2025-03-18 15:00:00+00:00,785123934,,2025
397172.460000001,138470.210000001,25085458,2025-06-08 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,1400 - 1429 BLOCK OF S STREET NW,397172.46,138470.21,2.0,2F,3.0,301.0,Cluster 3,004300 4,4300.0,Precinct 141,38.9140926905,-77.032602868,,2025-06-08 06:55:00+00:00,2025-06-08 10:00:00+00:00,785126118,,2025
405711.519100003,135520.707199998,25109737,2025-07-20 04:00:00+00:00,MIDNIGHT,OTHERS,HOMICIDE,4600 - 4899 BLOCK OF B STREET SE,405711.519075253,135520.707195194,7.0,7E,6.0,604.0,Cluster 33,009906 1,9906.0,Precinct 104,38.8875085125,-76.9341680289,,2025-07-20 19:12:00+00:00,2025-07-20 22:30:00+00:00,785127538,,2025
401258.350000001,137689.989999998,25072723,2025-05-16 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,1200 - 1299 BLOCK OF HOLBROOK TERRACE NE,401258.35,137689.99,5.0,5D,5.0,506.0,Cluster 23,008804 1,8804.0,Precinct 78,38.9070678502,-76.985492061,,2025-05-16 22:33:00+00:00,2025-05-16 22:50:00+00:00,785128348,,2025
398055.460000001,138877.149999999,25115173,2025-07-30 04:00:00+00:00,MIDNIGHT,OTHERS,HOMICIDE,700 - 799 BLOCK OF V STREET NW,398055.46,138877.15,1.0,1B,3.0,305.0,Cluster 3,003500 3,3500.0,Precinct 37,38.9177609384,-77.0224226151,,2025-07-30 04:20:00+00:00,2025-07-30 05:15:00+00:00,785130483,,2025
402582.32,136976.510000002,25074962,2025-05-20 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,600 - 899 BLOCK OF 26TH STREET NE,402582.32,136976.51,5.0,5D,5.0,507.0,Cluster 23,008904 3,8904.0,Precinct 79,38.9006376788,-76.9702302504,,2025-05-20 17:54:00+00:00,2025-05-20 17:54:00+00:00,785136830,,2025
400060.989500001,130892.3466,25064638,2025-05-03 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,500 - 599 BLOCK OF NEWCOMB STREET SE,400060.989502009,130892.346646899,8.0,8C,7.0,707.0,Cluster 39,010400 3,10400.0,Precinct 123,38.8458328906,-76.9992974347,,2025-05-03 04:22:00+00:00,2025-05-03 04:23:00+00:00,785137301,,2025
399228.024300002,128424.528299998,25026405,2025-02-23 05:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,2 - 199 BLOCK OF GALVESTON STREET SW,399228.024253237,128424.528308609,8.0,8D,7.0,708.0,Cluster 39,010900 2,10900.0,Precinct 126,38.8236013165,-77.0088899643,,2025-02-23 14:39:00+00:00,2025-02-23 14:54:00+00:00,785139877,,2025
400588.560000002,134293.780000001,25014626,2025-01-30 05:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,900 - 999 BLOCK OF M STREET SE,400588.56,134293.78,8.0,8F,1.0,106.0,Cluster 27,007203 2,7203.0,Precinct 131,38.8764742324,-76.9932172037,CAPITOL RIVERFRONT,2025-01-31 01:36:00+00:00,2025-01-31 01:45:00+00:00,785143122,,2025
399877.710000001,137708.5,25056757,2025-04-20 04:00:00+00:00,MIDNIGHT,OTHERS,HOMICIDE,300 - 399 BLOCK OF N STREET NE,399877.71,137708.5,6.0,6C,5.0,501.0,Cluster 25,010602 4,10602.0,Precinct 144,38.9072354869,-77.0014099257,NOMA,2025-04-18 19:30:00+00:00,2025-04-19 12:06:00+00:00,785152434,,2025
398328.310000002,138650.899999999,24166858,2025-02-13 05:00:00+00:00,MIDNIGHT,OTHERS,HOMICIDE,500 - 603 BLOCK OF T STREET NW,398328.31,138650.9,1.0,1B,3.0,306.0,Cluster 3,003400 3,3400.0,Precinct 37,38.9157233649,-77.0192758136,,2024-10-27 09:04:00+00:00,,785152665,,2025
401701.350000001,136862.760000002,25026753,2025-02-24 05:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,1516 - 1699 BLOCK OF BENNING ROAD NE,401701.35,136862.76,7.0,7D,5.0,507.0,Cluster 25,007901 4,7901.0,Precinct 81,38.8996151246,-76.9803866148,,2025-02-24 05:03:00+00:00,2025-02-24 11:20:00+00:00,785152845,,2025
401359.619999997,140389.82,25123234,2025-08-13 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,3300 - 3399 BLOCK OF 15TH STREET NE,401359.62,140389.82,5.0,5B,5.0,504.0,Cluster 22,009301 4,9301.0,Precinct 73,38.9313886501,-76.9843191385,,2025-08-13 15:01:00+00:00,2025-08-14 01:00:00+00:00,785154352,,2025
