X,Y,CCN,REPORT_DATE,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID,YEAR
404419.520000003,136961.93,25079357,2025-05-28 15:02:27+00:00,DAY,GUN,ROBBERY,700 - 725 BLOCK OF PARKSIDE PLACE NE,404419.52,136961.93,7.0,7D,6.0,601.0,Cluster 30,009602 3,9602.0,Precinct 100,38.9004990199,-76.9490505621,,2025-05-28 12:50:00+00:00,2025-05-28 13:00:00+00:00,784590900,,2025
405443.890000001,135696.510000002,25119242,2025-08-06 13:45:54+00:00,DAY,GUN,ROBBERY,4510 - 4549 BLOCK OF BENNING ROAD SE,405443.89,135696.51,7.0,7E,6.0,604.0,Cluster 33,009906 1,9906.0,Precinct 104,38.889093908,-76.9372513747,,2025-08-06 09:00:00+00:00,2025-08-06 09:30:00+00:00,784590910,,2025
401872.899999999,136822.280000001,25101423,2025-07-06 06:35:54+00:00,MIDNIGHT,GUN,ASSAULT W/DANGEROUS WEAPON,1700 - 1799 BLOCK OF BENNING ROAD NE,401872.9,136822.28,7.0,7D,5.0,507.0,Cluster 25,007901 1,7901.0,Precinct 81,38.8992501174,-76.9784090744,,2025-07-06 04:59:00+00:00,2025-07-13 06:15:00+00:00,784590912,,2025
397553.149999999,143323.629999999,25051799,2025-04-10 01:29:23+00:00,EVENING,GUN,ASSAULT W/DANGEROUS WEAPON,5600 - 5699 BLOCK OF GEORGIA AVENUE NW,397553.15,143323.63,4.0,4E,4.0,403.0,Cluster 18,002002 2,2002.0,Precinct 54,38.9578148866,-77.0282306394,,2025-04-10 00:28:00+00:00,,784591001,,2025
400575.450000003,132352.359999999,25034221,2025-03-10 01:58:55+00:00,EVENING,GUN,ROBBERY,SHERIDAN ROAD SE AND BOWEN ROAD SE,400575.45001449,132352.36002425,8.0,8B,7.0,703.0,Cluster 37,007407 3,7407.0,Precinct 119,38.8589851359,-76.9933699133,,2025-03-09 19:00:00+00:00,2025-03-09 21:00:00+00:00,784591221,,2025
402810.604800001,131849.371300001,25056037,2025-04-18 04:18:25+00:00,MIDNIGHT,GUN,ROBBERY,2701 - 2899 BLOCK OF HARTFORD STREET SE,402810.604768561,131849.371287787,8.0,8B,7.0,702.0,Cluster 36,007502 3,7502.0,Precinct 115,38.854449697,-76.9676194819,,2025-04-18 03:23:00+00:00,,784591232,,2025
400536.829999998,130403.57,25036843,2025-03-14 23:32:04+00:00,EVENING,GUN,ASSAULT W/DANGEROUS WEAPON,3300 - 3403 BLOCK OF WHEELER ROAD SE,400536.83,130403.57,8.0,8C,7.0,705.0,Cluster 39,007304 2,7304.0,Precinct 120,38.8414296114,-76.9938163973,,2025-03-14 19:56:00+00:00,2025-03-14 23:10:00+00:00,784591572,,2025
396918.18,138223.690000001,25022711,2025-02-16 06:29:45+00:00,MIDNIGHT,GUN,ROBBERY,1500 - 1599 BLOCK OF CORCORAN STREET NW,396918.18,138223.69,2.0,2B,3.0,301.0,Cluster 6,005202 2,5202.0,Precinct 16,38.9118711005,-77.0355337295,,2025-02-16 05:23:00+00:00,2025-02-16 06:00:00+00:00,784591687,,2025
399156.4454,128511.719799999,25098226,2025-07-01 00:41:29+00:00,EVENING,GUN,ASSAULT W/DANGEROUS WEAPON,2 - 153 BLOCK OF GALVESTON PLACE SW,399156.44543717,128511.719828689,8.0,8D,7.0,708.0,Cluster 39,009807 2,9807.0,Precinct 126,38.8243867133,-77.0097143627,,2025-06-30 22:07:00+00:00,,784591818,,2025
397497.509999998,137532.539999999,25001626,2025-01-04 08:12:22+00:00,MIDNIGHT,GUN,ROBBERY,1200 - 1299 BLOCK OF M STREET NW,397497.51,137532.54,2.0,2F,3.0,307.0,Cluster 7,005004 1,5004.0,Precinct 17,38.9056468241,-77.0288514716,,2025-01-04 05:47:00+00:00,2025-01-04 07:59:00+00:00,784591909,,2025
