X,Y,CCN,REPORT_DATE,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID,YEAR
400350.0,128897.0,19000670,2019-01-01 05:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,785 - 4375 BLOCK OF BARNABY ROAD SE,400350.0,128897.0,8.0,8D,7.0,706.0,Cluster 39,009811 3,9811.0,Precinct 125,38.8278578329,-76.9959692089,,2019-01-02 01:41:06+00:00,,717540490,,2019
405418.0,138092.0,19143942,2019-08-15 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,1500 - 1535 BLOCK OF 45TH STREET NE,405418.0,138092.0,7.0,7D,6.0,601.0,Cluster 29,009601 1,9601.0,Precinct 92,38.9106734958,-76.9375308993,,2019-08-15 02:33:05+00:00,2019-08-15 04:58:02+00:00,717540860,,2019
406453.0,134892.0,19068178,2019-04-22 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,5300 - 5399 BLOCK OF E STREET SE,406453.0,134892.0,7.0,7E,6.0,604.0,Cluster 33,009905 3,9905.0,Precinct 105,38.8818397497,-76.925627497,,2019-04-22 14:48:33+00:00,2019-04-22 15:26:21+00:00,717540935,,2019
397596.0,142587.0,19163510,2019-09-13 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,5000  - 5099 BLOCK OF ARKANSAS AVENUE NW,397596.0,142587.0,4.0,4C,4.0,404.0,Cluster 18,002002 3,2002.0,Precinct 54,38.9511792459,-77.0277336737,,2019-09-14 00:27:09+00:00,2019-09-14 00:55:14+00:00,717541072,,2019
402830.0,131500.0,19172866,2019-09-28 04:00:00+00:00,MIDNIGHT,OTHERS,HOMICIDE,2800 - 2899 BLOCK OF JASPER STREET SE,402830.0,131500.0,8.0,8B,7.0,702.0,Cluster 36,007502 3,7502.0,Precinct 115,38.8513023477,-76.9673974701,,2019-09-28 06:14:34+00:00,,717541102,,2019
403586.0,135177.0,19074607,2019-05-01 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,3300 - 3399 BLOCK OF D STREET SE,403586.0,135177.0,7.0,7B,6.0,603.0,Cluster 32,007708 2,7708.0,Precinct 132,38.8844235063,-76.958668924,,2019-05-02 01:52:20+00:00,2019-05-02 01:55:39+00:00,717541596,,2019
402372.0,131325.0,19165507,2019-09-16 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,2200 - 2299 BLOCK OF SAVANNAH TERRACE SE,402372.0,131325.0,8.0,8E,7.0,704.0,Cluster 38,007403 2,7403.0,Precinct 116,38.849727226,-76.9726743837,,2019-09-16 22:58:05+00:00,2019-09-17 05:16:37+00:00,717542855,,2019
399755.0,129754.0,19125297,2019-07-17 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,3800 - 3821 BLOCK OF 2ND STREET SE,399755.0,129754.0,8.0,8C,7.0,707.0,Cluster 39,009803 3,9803.0,Precinct 124,38.8355781205,-77.0028218589,,2019-07-17 20:26:23+00:00,,717543531,,2019
402760.0,132416.0,19126057,2019-07-18 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,2700 - 2747 BLOCK OF NAYLOR ROAD SE,402760.0,132416.0,8.0,8B,7.0,702.0,Cluster 36,007502 2,7502.0,Precinct 134,38.8595542894,-76.9682002171,,2019-07-18 22:57:55+00:00,2019-07-18 23:01:37+00:00,717543534,,2019
399950.0,128916.0,19104729,2019-06-16 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,4200 - 4232 BLOCK OF 4TH STREET SE,399950.0,128916.0,8.0,8D,7.0,708.0,Cluster 39,009811 1,9811.0,Precinct 125,38.828029062,-77.0005758287,,2019-06-16 05:18:32+00:00,2019-06-16 08:12:51+00:00,717543613,,2019
401109.0,137928.0,19103366,2019-06-14 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,1637 - 1699 BLOCK OF WEST VIRGINIA AVENUE NE,401109.0,137928.0,5.0,5D,5.0,501.0,Cluster 23,008803 2,8803.0,Precinct 76,38.9092121275,-76.9872135829,,2019-06-14 05:18:04+00:00,2019-06-14 05:21:37+00:00,717543874,,2019
401104.0,138229.0,19229865,2019-12-27 05:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,1800 - 1899 BLOCK OF CORCORAN STREET NE,401104.0,138229.0,5.0,5D,5.0,506.0,Cluster 23,008803 1,8803.0,Precinct 76,38.9119236445,-76.9872707474,,2019-12-27 02:36:08+00:00,2019-12-27 02:37:08+00:00,717544010,,2019
399075.0,128889.0,19212853,2019-11-28 05:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,10 - 199 BLOCK OF DANBURY STREET SW,399075.0,128889.0,8.0,8D,7.0,708.0,Cluster 39,009807 3,9807.0,Precinct 126,38.8277853486,-77.0106527943,,2019-11-28 16:40:37+00:00,,717544144,,2019
401106.0,138047.0,19218024,2019-12-07 05:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,1700 - 1799 BLOCK OF CAPITOL AVENUE NE,401106.0,138047.0,5.0,5D,5.0,501.0,Cluster 23,008803 2,8803.0,Precinct 76,38.9102841241,-76.9872479803,,2019-12-07 10:13:15+00:00,2019-12-07 11:00:48+00:00,717544154,,2019
405728.0,134985.0,19209243,2019-11-26 05:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,4700 - 4809 BLOCK OF BENNING ROAD SE,405728.0,134985.0,7.0,7E,6.0,604.0,Cluster 33,009904 1,9904.0,Precinct 104,38.8826825514,-76.9339825323,,2019-11-22 20:11:52+00:00,2019-11-22 23:01:16+00:00,717544371,,2019
400086.0,130650.0,19132573,2019-07-29 04:00:00+00:00,MIDNIGHT,OTHERS,HOMICIDE,3100 - 3119 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,400086.0,130650.0,8.0,8C,7.0,705.0,Cluster 39,010400 1,10400.0,Precinct 123,38.8436497224,-76.999009358,,2019-07-28 20:10:45+00:00,2019-07-28 23:18:34+00:00,717544482,,2019
400251.0,128889.0,19117039,2019-07-04 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,4200 - 4399 BLOCK OF 7TH STREET SE,400251.0,128889.0,8.0,8D,7.0,706.0,Cluster 39,009811 3,9811.0,Precinct 125,38.827785799,-76.9971093499,,2019-07-05 03:06:16+00:00,2019-07-05 05:00:58+00:00,717544524,,2019
401701.0,136862.0,19030978,2019-02-22 05:00:00+00:00,MIDNIGHT,KNIFE,HOMICIDE,1516 - 1699 BLOCK OF BENNING ROAD NE,401701.0,136862.0,7.0,6A,5.0,507.0,Cluster 25,007901 4,7901.0,Precinct 81,38.8996082789,-76.9803906515,,2019-02-22 12:10:18+00:00,2019-02-22 15:10:45+00:00,717544792,,2019
401104.0,130427.0,19114257,2019-07-01 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,3400 - 3499 BLOCK OF 13TH PLACE SE,401104.0,130427.0,8.0,8E,7.0,705.0,Cluster 38,007304 4,7304.0,Precinct 120,38.8416401504,-76.9872832787,,2019-06-30 22:54:21+00:00,2019-06-30 23:54:44+00:00,717545278,,2019
402411.0,131808.0,19187084,2019-10-19 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,2300 - 2499 BLOCK OF HARTFORD STREET SE,402411.0,131808.0,8.0,8B,7.0,702.0,Cluster 36,007408 2,7408.0,Precinct 115,38.8540781928,-76.9722234078,,2019-10-19 16:26:22+00:00,2019-10-19 16:39:11+00:00,717545478,,2019
399488.0,135301.0,19181770,2019-10-12 04:00:00+00:00,MIDNIGHT,OTHERS,HOMICIDE,300 - 399 BLOCK OF 1ST STREET SE,399488.0,135301.0,6.0,6B,1.0,106.0,Cluster 26,980000 1,980000.0,Precinct 130,38.8855477095,-77.0059012392,CAPITOL HILL,2019-10-11 16:35:43+00:00,2019-10-11 18:58:34+00:00,717545550,,2019
399521.0,128329.0,19033127,2019-02-25 05:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,4700 - 4799 BLOCK OF 1ST STREET SW,399521.0,128329.0,8.0,8D,7.0,708.0,Cluster 39,010900 2,10900.0,Precinct 126,38.8227409605,-77.0055160303,,2019-02-25 23:25:39+00:00,2019-02-25 23:58:54+00:00,717545735,,2019
397302.0,139967.0,19043488,2019-03-15 04:00:00+00:00,MIDNIGHT,OTHERS,HOMICIDE,1300 - 1399 BLOCK OF COLUMBIA ROAD NW,397302.0,139967.0,1.0,1A,3.0,302.0,Cluster 2,003000 2,3000.0,Precinct 39,38.9275766665,-77.0311150934,,2019-03-15 00:51:10+00:00,,717545883,,2019
401193.0,139648.0,19167493,2019-09-19 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,1300 - 1399 BLOCK OF BRENTWOOD ROAD NE,401193.0,139648.0,5.0,5B,5.0,504.0,Cluster 22,009302 1,9302.0,Precinct 73,38.9247063461,-76.9862421009,,2019-09-20 02:21:17+00:00,2019-09-20 04:44:30+00:00,717546210,,2019
400916.0,133085.0,19120735,2019-07-10 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,2051 - 2100 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,400916.0,133085.0,8.0,8A,7.0,701.0,Cluster 28,007503 1,7503.0,Precinct 114,38.8655847737,-76.9894452674,ANACOSTIA,2019-07-10 19:38:06+00:00,2019-07-10 19:45:53+00:00,717546333,,2019
399215.0,138016.0,19136744,2019-08-03 04:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,1500 - 1519 BLOCK OF NORTH CAPITOL STREET,399215.0,138016.0,5.0,5E,5.0,501.0,Cluster 21,010601 1,10601.0,Precinct 75,38.9100052108,-77.0090509008,NOMA,2019-08-04 02:21:35+00:00,2019-08-04 02:26:58+00:00,717546731,,2019
406127.0,135335.0,19138027,2019-08-05 04:00:00+00:00,MIDNIGHT,OTHERS,HOMICIDE,5000 - 5099 BLOCK OF BASS PLACE SE,406127.0,135335.0,7.0,7E,6.0,604.0,Cluster 33,009904 2,9904.0,Precinct 104,38.8858327948,-76.9293807805,,2019-08-06 01:44:15+00:00,,717546857,,2019
